,cloud_cover,apparent_temperature,temperature,humidity,dew_point,wind_bearing,wind_speed,wind_gust,pressure,uv_index,ozone,precip_intensity,precip_probability,power_generated,clear-night,cloudy,fog,partly-cloudy-day,partly-cloudy-night,rain,wind,8,9,10,11,12,13,14,15,16,17,Clear,Foggy,Humid,Humid and Foggy,Humid and Mostly Cloudy,Humid and Overcast,Humid and Partly Cloudy,Light Rain,Light Rain and Humid,Mostly Cloudy,Overcast,Partly Cloudy,Possible Drizzle and Humid,Possible Light Rain,Possible Light Rain and Humid,Rain,Rain and Humid
1432,0.0,27.22,27,0,7.11,80.0,2.68,3.1971,1014.27,2.6041666666666665,274.45970738773497,0.0040555555555555544,0.01839980685659115,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,0.0,25.0,25,0,7.15,30.0,2.24,3.1971,1014.27,1.0069444444444444,274.45970738773497,0.0040555555555555544,0.01839980685659115,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,0.0,12.78,13,1,8.84,188.7869291338583,2.638889665346689,3.1971,1017.42,0.1925754060324826,274.45970738773497,0.0040555555555555544,0.01839980685659115,0.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,0.0,15.0,15,1,11.19,188.7869291338583,2.638889665346689,3.1971,1017.42,1.0232018561484921,274.45970738773497,0.0040555555555555544,0.01839980685659115,2.16,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,0.0,12.09,12,1,8.53,140.0,0.11,3.1971,1018.04,2.7587006960556844,274.45970738773497,0.0040555555555555544,0.01839980685659115,6.57,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,0.0,21.11,21,0,9.03,188.7869291338583,2.638889665346689,3.1971,1017.585,4.7308584686774955,274.45970738773497,0.0040555555555555544,0.01839980685659115,10.01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,0.0,23.89,24,0,7.9,320.0,2.24,3.1971,1017.585,6.529002320185615,274.45970738773497,0.0040555555555555544,0.01839980685659115,12.54,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,0.0,22.89,23,0,9.77,305.0,0.18,3.1971,1017.13,7.535962877030162,274.45970738773497,0.0040555555555555544,0.01839980685659115,12.57,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,0.0,26.11,26,0,6.16,300.0,3.13,3.1971,1015.72,7.456018518518517,274.45970738773497,0.0040555555555555544,0.01839980685659115,13.4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,0.0,26.11,26,0,7.64,330.0,3.58,3.1971,1015.72,6.377314814814816,274.45970738773497,0.0040555555555555544,0.01839980685659115,11.15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,0.0,27.06,27,0,8.98,299.0,1.1,3.1971,1014.31,4.523148148148149,274.45970738773497,0.0040555555555555544,0.01839980685659115,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,0.0,26.11,26,0,7.64,320.0,4.02,3.1971,1014.26,2.6041666666666665,274.45970738773497,0.0040555555555555544,0.01839980685659115,4.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,0.0,25.0,25,0,7.6,300.0,2.68,3.1971,1014.26,1.0069444444444444,274.45970738773497,0.0040555555555555544,0.01839980685659115,0.29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,0.0,11.11,11,1,7.79,188.7869291338583,2.638889665346689,2.6705,1017.235,0.1925754060324826,274.45970738773497,0.004072580645161289,0.01839980685659115,0.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,0.0,12.22,12,1,7.72,188.7869291338583,2.638889665346689,2.6705,1017.235,1.0232018561484921,274.45970738773497,0.004072580645161289,0.01839980685659115,2.19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,0.0,10.28,10,1,7.21,270.0,0.11,2.6705,1018.11,2.7587006960556844,274.45970738773497,0.004072580645161289,0.01839980685659115,7.05,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,0.0,17.78,18,1,7.21,250.0,0.89,2.6705,1017.565,4.7308584686774955,274.45970738773497,0.004072580645161289,0.01839980685659115,10.63,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,0.0,22.22,22,0,7.6,260.0,2.24,2.6705,1017.565,6.529002320185615,274.45970738773497,0.004072580645161289,0.01839980685659115,13.06,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,0.0,23.53,24,0,8.62,293.0,0.51,2.6705,1017.02,7.535962877030162,274.45970738773497,0.004072580645161289,0.01839980685659115,14.06,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,0.0,25.0,25,0,6.21,320.0,3.13,2.6705,1015.65,7.456018518518517,274.45970738773497,0.004072580645161289,0.01839980685659115,13.67,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,0.0,25.0,25,0,5.21,290.0,3.13,2.6705,1015.65,6.377314814814816,274.45970738773497,0.004072580645161289,0.01839980685659115,11.89,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,0.0,26.18,26,0,4.66,274.0,0.81,2.6705,1014.28,4.523148148148149,274.45970738773497,0.004072580645161289,0.01839980685659115,8.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,0.0,25.0,25,0,4.15,280.0,3.58,2.6705,1014.17,2.6041666666666665,274.45970738773497,0.004072580645161289,0.01839980685659115,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,0.0,22.78,23,0,2.8,300.0,2.68,2.6705,1014.17,1.0069444444444444,274.45970738773497,0.004072580645161289,0.01839980685659115,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,0.0,8.89,9,1,7.17,188.7869291338583,2.638889665346689,2.6705,1017.92,0.1925754060324826,274.45970738773497,0.004072580645161289,0.01839980685659115,0.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,0.0,10.0,10,1,7.77,188.7869291338583,2.638889665346689,2.6705,1017.92,1.0232018561484921,274.45970738773497,0.004072580645161289,0.01839980685659115,2.31,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,0.0,10.48,10,1,6.53,320.0,0.11,2.6705,1019.37,2.7587006960556844,274.45970738773497,0.004072580645161289,0.01839980685659115,7.02,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,0.0,18.89,19,0,4.99,290.0,1.34,2.6705,1018.81,4.7308584686774955,274.45970738773497,0.004072580645161289,0.01839980685659115,0.69,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,0.0,21.11,21,0,6.23,290.0,1.34,2.6705,1018.81,6.529002320185615,274.45970738773497,0.004072580645161289,0.01839980685659115,12.55,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,0.17,22.73,23,0,7.28,54.0,0.22,2.6705,1018.25,7.535962877030162,274.45970738773497,0.004072580645161289,0.01839980685659115,13.27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,0.0,25.0,25,0,3.02,270.0,2.68,2.6705,1016.985,7.456018518518517,274.45970738773497,0.004072580645161289,0.01839980685659115,13.06,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,0.0,26.11,26,0,3.95,260.0,4.02,2.6705,1016.985,6.377314814814816,274.45970738773497,0.004072580645161289,0.01839980685659115,11.02,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,0.24,25.54,26,0,6.11,338.0,0.34,2.6705,1015.72,4.523148148148149,274.45970738773497,0.004072580645161289,0.01839980685659115,7.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,0.08199999999999999,25.0,25,0,4.15,310.0,2.24,2.6705,1015.205,2.6041666666666665,274.45970738773497,0.004072580645161289,0.01839980685659115,3.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,0.0,22.78,23,0,3.81,310.0,2.24,2.6705,1015.205,1.0069444444444444,274.45970738773497,0.004072580645161289,0.01839980685659115,0.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,0.0,11.11,11,1,7.23,188.7869291338583,2.638889665346689,2.6705,1018.14,0.1925754060324826,274.45970738773497,0.004072580645161289,0.01839980685659115,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,0.086,11.11,11,1,7.23,188.7869291338583,2.638889665346689,2.6705,1018.14,1.0232018561484921,274.45970738773497,0.004072580645161289,0.01839980685659115,1.54,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,0.32,10.8,11,1,7.31,50.0,0.11,2.6705,1018.93,2.7587006960556844,274.45970738773497,0.004072580645161289,0.01839980685659115,4.54,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,0.1252,18.89,19,0,6.03,188.7869291338583,2.638889665346689,2.6705,1018.375,4.7308584686774955,274.45970738773497,0.004072580645161289,0.01839980685659115,7.49,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,0.15023999999999998,21.11,21,0,5.04,188.7869291338583,2.638889665346689,2.6705,1018.375,6.529002320185615,274.45970738773497,0.004072580645161289,0.01839980685659115,8.86,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,0.38,21.23,21,0,7.17,90.0,0.07,2.6705,1017.82,7.535962877030162,274.45970738773497,0.004072580645161289,0.01839980685659115,8.78,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,0.2122880000000001,22.78,23,0,5.22,340.0,2.24,2.6705,1016.525,7.456018518518517,274.45970738773497,0.004072580645161289,0.01839980685659115,10.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,0.23754560000000002,23.89,24,0,7.06,340.0,2.68,2.6705,1016.525,6.377314814814816,274.45970738773497,0.004072580645161289,0.01839980685659115,7.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,0.64,24.17,24,0,7.71,358.0,0.43,2.6705,1015.23,4.523148148148149,274.45970738773497,0.004072580645161289,0.01839980685659115,4.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,0.32401472,22.78,23,0,6.09,340.0,1.34,2.6705,1014.975,2.6041666666666665,274.45970738773497,0.004072580645161289,0.01839980685659115,3.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,0.358769664,22.22,22,0,6.02,80.0,1.34,2.6705,1014.975,1.0069444444444444,274.45970738773497,0.004072580645161289,0.01839980685659115,0.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,0.3385230444247777,12.22,12,1,7.32,188.7869291338583,2.638889665346689,2.6705,1017.1,0.1925754060324826,274.45970738773497,0.004072580645161289,0.01839980685659115,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,0.3354057843102581,12.22,12,1,6.06,188.7869291338583,2.638889665346689,2.6705,1017.1,1.0232018561484921,274.45970738773497,0.004072580645161289,0.01839980685659115,1.67,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,0.62,10.66,11,1,8.14,180.0,0.05,2.6705,1017.62,2.7587006960556844,274.45970738773497,0.004072580645161289,0.01839980685659115,4.85,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,0.38525914426861946,17.78,18,1,7.21,280.0,0.89,2.6705,1017.44,4.7308584686774955,274.45970738773497,0.004072580645161289,0.01839980685659115,7.55,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,0.39383759460073103,21.11,21,0,5.04,320.0,1.34,2.6705,1017.44,6.529002320185615,274.45970738773497,0.004072580645161289,0.01839980685659115,11.23,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,0.64,20.96,21,0,9.1,20.0,0.31,2.6705,1017.26,7.535962877030162,274.45970738773497,0.004072580645161289,0.01839980685659115,11.05,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,0.4749005046359217,22.78,23,0,3.81,310.0,2.24,2.6705,1015.61,7.456018518518517,274.45970738773497,0.004072580645161289,0.01839980685659115,9.11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,0.6,23.26,23,0,5.9,300.0,1.22,2.6705,1013.96,6.377314814814816,274.45970738773497,0.004072580645161289,0.01839980685659115,6.94,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,0.6,23.12,23,0,8.97,207.0,0.35,2.6705,1013.96,4.523148148148149,274.45970738773497,0.004072580645161289,0.01839980685659115,3.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,0.62,22.21,22,0,10.35,215.0,0.23,2.6705,1013.78,2.6041666666666665,274.45970738773497,0.004072580645161289,0.01839980685659115,2.47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,0.65,20.92,21,1,11.26,238.0,0.13,2.6705,1013.59,1.0069444444444444,274.45970738773497,0.004072580645161289,0.01839980685659115,0.27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,0.5987453440000001,15.0,15,1,9.99,188.7869291338583,2.638889665346689,2.6705,1016.75,0.1925754060324826,274.45970738773497,0.004072580645161289,0.01839980685659115,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,0.6164848128000001,17.22,17,1,10.11,188.7869291338583,2.638889665346689,2.6705,1016.75,1.0232018561484921,274.45970738773497,0.004072580645161289,0.01839980685659115,0.99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,0.62,13.42,13,1,9.68,50.0,0.11,2.6705,1017.53,2.7587006960556844,274.45970738773497,0.004072580645161289,0.01839980685659115,1.85,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,0.6205382553600001,18.89,19,1,9.92,300.0,1.34,2.6705,1017.63,4.7308584686774955,274.45970738773497,0.004072580645161289,0.01839980685659115,6.41,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,0.635153682432,21.11,21,0,9.97,310.0,3.58,2.6705,1017.63,6.529002320185615,274.45970738773497,0.004072580645161289,0.01839980685659115,5.28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,0.68,19.96,20,1,9.57,301.0,0.72,2.6705,1017.73,7.535962877030162,274.45970738773497,0.004072580645161289,0.01839980685659115,6.47,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,0.6344353501184,22.78,23,0,9.88,310.0,3.58,2.6705,1016.235,7.456018518518517,274.45970738773497,0.004072580645161289,0.01839980685659115,7.73,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,0.6380254575820801,22.78,23,0,8.83,300.0,3.13,2.6705,1016.235,6.377314814814816,274.45970738773497,0.004072580645161289,0.01839980685659115,3.57,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,0.68,21.93,22,0,9.42,314.0,1.24,2.6705,1014.74,4.523148148148149,274.45970738773497,0.004072580645161289,0.01839980685659115,2.27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,0.6535228980264961,22.78,23,0,8.83,290.0,3.13,2.6705,1014.595,2.6041666666666665,274.45970738773497,0.004072580645161289,0.01839980685659115,1.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,0.6571967411453953,21.11,21,0,9.97,280.0,2.68,2.6705,1014.595,1.0069444444444444,274.45970738773497,0.004072580645161289,0.01839980685659115,0.17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,0.5200625967199717,15.0,15,1,7.29,270.0,1.34,2.6705,1016.1,0.1925754060324826,274.45970738773497,0.004072580645161289,0.01839980685659115,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,0.4890136608500462,15.0,15,1,7.78,240.0,2.24,2.6705,1016.1,1.0232018561484921,274.45970738773497,0.004072580645161289,0.01839980685659115,1.85,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,0.38,11.67,12,1,5.91,276.0,0.26,2.6705,1017.14,2.7587006960556844,274.45970738773497,0.004072580645161289,0.01839980685659115,6.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1594,0.4750069627009574,17.22,17,1,7.27,270.0,2.68,2.6705,1017.08,4.7308584686774955,274.45970738773497,0.004072580645161289,0.01839980685659115,8.21,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,0.456816644054195,20.0,20,0,4.86,310.0,3.13,2.6705,1017.08,6.529002320185615,274.45970738773497,0.004072580645161289,0.01839980685659115,13.88,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,0.35,21.81,22,0,2.59,330.0,0.6,2.6705,1017.02,7.535962877030162,274.45970738773497,0.004072580645161289,0.01839980685659115,11.23,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1597,0.4301674535210397,22.78,23,0,2.27,330.0,4.02,2.6705,1015.465,7.456018518518517,274.45970738773497,0.004072580645161289,0.01839980685659115,13.96,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,0.63,23.08,23,0,1.75,323.0,2.84,2.6705,1013.91,6.377314814814816,274.45970738773497,0.004072580645161289,0.01839980685659115,11.91,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1599,0.63,23.33,23,0,1.34,308.0,1.56,2.6705,1013.91,4.523148148148149,274.45970738773497,0.004072580645161289,0.01839980685659115,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1600,0.4993968195150471,23.89,24,0,2.08,330.0,3.58,2.6705,1013.575,2.6041666666666665,274.45970738773497,0.004072580645161289,0.01839980685659115,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,0.5079128546072174,22.22,22,0,2.83,300.0,3.13,2.6705,1013.575,1.0069444444444444,274.45970738773497,0.004072580645161289,0.01839980685659115,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,0.3833116902882729,16.11,16,1,7.84,300.0,3.13,2.6705,1016.64,0.1925754060324826,274.45970738773497,0.004072580645161289,0.01839980685659115,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,0.3717877263468542,16.11,16,1,7.84,300.0,2.24,2.6705,1016.64,1.0232018561484921,274.45970738773497,0.004072580645161289,0.01839980685659115,2.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,0.26,11.84,12,1,5.65,316.0,0.56,2.6705,1017.3,2.7587006960556844,274.45970738773497,0.004072580645161289,0.01839980685659115,6.99,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1618,0.3640363421071052,18.89,19,0,2.26,320.0,3.58,2.6705,1017.46,4.7308584686774955,274.45970738773497,0.004072580645161289,0.01839980685659115,10.89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,0.3598271517484464,21.11,21,0,2.38,310.0,3.58,2.6705,1017.46,6.529002320185615,274.45970738773497,0.004072580645161289,0.01839980685659115,12.03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,0.08,21.31,21,0,1.9,313.0,1.55,2.6705,1017.62,7.535962877030162,274.45970738773497,0.004072580645161289,0.01839980685659115,8.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,0.0,22.78,23,0,2.27,310.0,4.92,2.6705,1016.285,7.456018518518517,274.45970738773497,0.004072580645161289,0.01839980685659115,4.47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,0.0,23.89,24,0,3.74,310.0,5.81,2.6705,1016.285,6.377314814814816,274.45970738773497,0.004072580645161289,0.01839980685659115,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,0.03,23.85,24,0,2.22,275.0,1.68,2.6705,1014.95,4.523148148148149,274.45970738773497,0.004072580645161289,0.01839980685659115,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,0.0,23.89,24,0,2.08,290.0,5.81,2.6705,1014.92,2.6041666666666665,274.45970738773497,0.004072580645161289,0.01839980685659115,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,0.0,22.22,22,0,2.83,290.0,4.02,2.6705,1014.92,1.0069444444444444,274.45970738773497,0.004072580645161289,0.01839980685659115,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,0.0,9.01,10,1,2.12,260.0,2.24,2.6705,1018.145,0.1925754060324826,274.45970738773497,0.004072580645161289,0.01839980685659115,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,0.0,11.11,11,1,2.67,260.0,2.68,2.6705,1018.145,1.0232018561484921,274.45970738773497,0.004072580645161289,0.01839980685659115,2.38,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,0.0,9.69,10,1,2.67,270.0,0.9,2.6705,1018.76,2.7587006960556844,274.45970738773497,0.004072580645161289,0.01839980685659115,7.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
